,ret_mean,ret_lo,ret_hi,px_mean,px_lo,px_hi
2024-07-23,-3.881493573097486e-08,-0.07089693622756219,0.07089685859769071,248.19821310507373,0.0050237229642957305,5847666.164799927
2024-07-24,-3.142444286671e-08,-0.07089692883708763,0.0708968659882019,248.19820530558317,0.004667556434798813,6262247.36922949
2024-07-25,1.2360817125803989e-08,-0.07089688505182876,0.070896909773463,248.19820837351577,0.004336641222767957,6706221.35594486
2024-07-26,3.537806229411218e-08,-0.0708968620346029,0.0708969327907275,248.19821715428748,0.004029186968303806,7181671.880697023
2024-07-29,1.3091245342365008e-08,-0.07089688432142403,0.07089691050391471,248.19822040351124,0.0037435301659025813,7690830.229291282
2024-07-30,-2.1703195449550192e-08,-0.07089691911587066,0.07089687570947976,248.19821501681673,0.003478125410522764,8236086.0641600555
2024-07-31,-2.5848355016314667e-08,-0.07089692326104166,0.07089687156433164,248.19820860130116,0.003231537020200653,8819998.800043592
2024-08-01,1.3560344304551293e-09,-0.07089689605665225,0.0708968987687211,248.19820893786647,0.0030024310759762633,9445309.362110525
2024-08-02,2.318663551042606e-08,-0.07089687422605895,0.07089692059932998,248.19821469274788,0.0027895680976103635,10114952.709992183
2024-08-05,1.4393065752057513e-08,-0.07089688301963284,0.07089691180576435,248.19821826508112,0.0025917964145187817,10832071.620191976
2024-08-06,-1.0322708455247902e-08,-0.07089690773540813,0.07089688708999123,248.19821570300326,0.002408046063249682,11600031.778799426
2024-08-07,-1.9332267311008733e-08,-0.070896916744973,0.07089687808043837,248.198210904769,0.002237323021985409,12422437.81755018
2024-08-08,-4.078579794197386e-09,-0.07089690149128602,0.07089689333412644,248.19820989247282,0.002078703752091523,13303150.066450857
2024-08-09,1.3923522024897547e-08,-0.0708968834891868,0.07089691133623086,248.19821334826608,0.0019313301343709549,14246302.317204595
2024-08-12,1.2859762885948507e-08,-0.07089688455294893,0.07089691027247469,248.1982165400362,0.001794404844800826,15256321.134301996
2024-08-13,-3.368683409728627e-09,-0.07089690078139527,0.07089689404402844,248.198215703935,0.0016671871025573267,16337946.917262275
2024-08-14,-1.3343645713482845e-08,-0.07089691075636026,0.07089688406906883,248.19821239206593,0.001548988687333165,17496256.44578202
2024-08-15,-6.052406211576783e-09,-0.07089690346512156,0.07089689136030913,248.19821088986953,0.0014391701858987402,18736686.638230737
2024-08-16,7.437696313328253e-09,-0.0708968899750197,0.07089690485041233,248.19821273589244,0.0013371374955737487,20065059.72803337
2024-08-19,1.0207874458179208e-08,-0.07089688720484329,0.07089690762059221,248.19821526946868,0.0012423386093726898,21487610.41397342
2024-08-20,4.4109080645872757e-10,-0.07089689697162697,0.07089689785380858,248.1982153789466,0.0011542606569801199,23011015.334615327
2024-08-21,-8.50127390315176e-09,-0.07089690591399271,0.0708968889114449,248.1982132689456,0.001072427147781977,24642424.732533105
2024-08-22,-6.085772083836626e-09,-0.07089690349849159,0.07089689132694743,248.19821175846783,0.0009963953837765153,26389496.040827986
2024-08-23,3.2420680531886906e-09,-0.07089689417065154,0.07089690065478765,248.1982125631433,0.0009257540457007859,28260429.519964483
2024-08-26,7.420732382925635e-09,-0.0708968899919881,0.07089690483345287,248.19821440495585,0.0008601209629630994,30264006.50219391
